movie_id,keyword_id,keyword
424,364649,segunda guerra mundial
389,2122,death penalty
389,2142,anonymity
389,3012,court case
389,934,judge
389,1417,jurors
389,6139,innocence
389,3581,witness
389,4728,knife
389,5144,matter of life and death
389,10181,based on play or musical
389,11038,trial
389,9826,murder
389,11141,debate
389,11523,capital punishment
389,12999,black and white
389,33519,courtroom
389,200918,angry
389,214780,courtroom drama
389,290670,huis clos
389,325776,baffled
389,325793,derisive
389,325817,foreboding
19404,2783,family's daily life
19404,3371,family history
19404,7277,love-hate relationship
19404,12279,family drama
19404,14720,love affair
19404,194998,curious
19404,290395,casual
497,791,mentally disabled
497,2122,death penalty
497,818,based on novel or book
497,531,southern usa
497,6259,psychopath
497,2501,death row
497,2881,jail guard
497,6152,supernatural
497,5571,great depression
497,9774,prison guard
497,9890,jail
497,11263,electric chair
497,11523,capital punishment
497,13006,torture
497,156597,magic realism
497,167696,healing
497,214548,1930s
497,239910,abuse of power
497,325790,cruel
497,325851,straightforward
429,1321,gold
429,6092,army
429,801,bounty hunter
429,2708,hitman
429,972,refugee
429,2095,anti hero
429,11426,moral ambiguity
429,2125,gallows
429,9503,outlaw
429,10176,gun battle
429,10950,shootout
429,156212,spaghetti western
429,166512,graveyard
429,179585,american civil war
429,186831,stolen gold
429,239797,complex
429,263029,hidden gold
429,319922,gun death
429,333099,cemetary
429,343041,confederate gold
769,378,prison
769,1196,florida
769,242,new york city
769,818,based on novel or book
769,3149,gangster
769,1583,mass murder
769,2149,drug trafficking
769,1228,1970s
769,1857,irish-american
769,10292,gore
769,5565,biography
769,9672,based on true story
769,9826,murder
769,10291,organized crime
769,10391,mafia
769,41523,"brooklyn, new york city"
769,214983,crime epic
769,214985,"tampa, florida"
346,779,martial arts
346,233,japan
346,1462,samurai
346,1938,sword
346,4402,peasant
346,5331,village
346,4631,looting
346,5329,rice
346,5330,fencing
346,11426,moral ambiguity
346,3691,forbidden love
346,12999,black and white
346,14643,battle
346,33344,bandit
346,33558,practice
346,154846,farmer
346,186753,jidaigeki
346,208244,16th century
346,210754,class relations
346,229151,collectivism
346,233409,plunder
346,254655,downtrodden farmers
346,290395,casual
346,312122,bushi
346,312285,tactical warfare
346,312898,violence
346,342828,violent
12477,380,sibling relationship
12477,1899,hunger
12477,1956,world war ii
12477,11159,wartime
12477,4917,shelter
12477,15354,struggle for survival
12477,161246,pacific theater
12477,161919,adult animation
12477,165402,semi autobiographical
12477,165431,anti war
12477,210024,anime
12477,210162,grim
12477,236343,orphan siblings
12477,241982,children in wartime
637,3737,dying and death
637,817,bookshop
637,2038,love of one's life
637,2652,nazi
637,1430,self sacrifice
637,697,loss of loved one
637,131,italy
637,483,riddle
637,1583,mass murder
637,1631,concentration camp
637,1755,fascism
637,1739,holocaust (shoah)
637,1956,world war ii
637,2428,deportation
637,2433,jew persecution
637,3206,story teller
637,3197,riding a bicycle
637,3061,national socialism
637,10123,dark comedy
637,3196,charade
637,3207,concentration camp prisoner
637,9799,romcom
637,259094,dark
637,273967,war
637,279911,nazi germany
637,325824,hopeful
637,361523,prisão
637,363700,livraria
637,364649,segunda guerra mundial
637,364650,nazismo
637,367102,bicicleta
14537,236,suicide
14537,233,japan
14537,1462,samurai
14537,1293,asia
14537,9856,flashback
14537,9748,revenge
14537,12987,poverty
14537,12999,black and white
14537,18100,seppuku
14537,155198,ronin
14537,186753,jidaigeki
14537,190446,edo period
14537,207941,17th century
14537,214891,shogunate
14537,312122,bushi
14537,312229,bakumatsu
14537,325801,distressing
14537,325811,excited
598,542,street gang
598,1003,photographer
598,3149,gangster
598,1809,rio de janeiro
598,2987,gang war
598,2394,ghetto
598,9672,based on true story
598,10683,coming of age
598,269808,introspective
598,325788,conceited
11216,970,parent child relationship
11216,629,"sicily, italy"
11216,886,movie business
11216,5091,kiss
11216,10683,coming of age
11216,9856,flashback
11216,156597,magic realism
11216,164246,nostalgic
11216,173719,haunted by the past
11216,179428,censorship
11216,246529,nuovo cinema paradiso
11216,274951,movie theater
11216,325784,comforting
11216,325786,compassionate
40096,10181,based on play or musical
539,612,hotel
539,1443,clerk
539,703,detective
539,1879,shower
539,1859,arizona
539,2669,motel
539,3335,halloween
539,8627,stolen money
539,9181,alter ego
539,9719,taxidermy
539,10594,money
539,9826,murder
539,11677,secretary
539,10714,serial killer
539,12339,slasher
539,12565,psychological thriller
539,12999,black and white
539,13092,corpse
539,13112,murderer
539,14604,theft
539,14646,overbearing mother
539,14831,stabbing
539,41329,mental illness
539,155790,private detective
539,156091,missing person
539,156761,split personality
539,176182,psycho
539,178649,voyeurism
539,180340,voyeur
539,190205,oedipus complex
539,208251,nervous
539,217140,double identity
539,222314,abusive mother
539,227947,dual personality
539,233450,proto-slasher
539,236119,multiple personality disorder
539,240237,mother son relationship
539,240242,birds
539,314152,motel owner
539,323924,woman on the run
539,323925,corruptibility
539,323926,confused identities
539,323927,human vulnerabilities
539,325776,baffled
539,347137,man with female alter ego
121,10364,mission
121,6092,army
121,818,based on novel or book
121,603,elves
121,604,dwarf
121,2343,magic
121,1523,obsession
121,3930,bravery
121,3098,castle
121,5484,reincarnation
121,9663,sequel
121,14643,battle
121,14707,brutality
121,33788,guide
121,156761,split personality
121,162775,marsh
121,170362,fantasy world
121,177912,wizard
121,189092,journey
121,189093,ring
121,209220,live action and animation
121,209374,hero's journey
121,211227,high fantasy
121,232697,wraith
121,234213,sword and sorcery
121,249821,trekking
121,259796,evil spell
121,269233,good versus evil
121,321224,trees
121,325784,comforting
121,325787,complicated
121,325824,hopeful
121,332708,winged creatures
510,791,mentally disabled
510,6054,friendship
510,818,based on novel or book
510,428,nurse
510,2574,lunatic asylum
510,2803,affectation
510,4924,insane asylum
510,1897,"oregon, usa"
510,11612,hospital
510,14784,medication
510,166726,female villain
510,190939,shock treatment
510,208788,medical drama
510,325779,brisk
510,325793,derisive
510,325830,informative
255709,516,child abuse
255709,3929,hope
255709,9672,based on true story
255709,190327,sexual assault
255709,261681,south korea
1891,11196,rebellion
1891,803,android
1891,1612,spacecraft
1891,1423,asteroid
1891,526,rebel
1891,2902,space battle
1891,3373,snowstorm
1891,3388,space colony
1891,4551,swamp
1891,9663,sequel
1891,161176,space opera
1891,164246,nostalgic
1891,288649,arctic
1891,325811,excited
1891,363309,star wars
311,242,new york city
311,802,regret
311,725,lovesickness
311,570,rape
311,314,life and death
311,739,sexual abuse
311,542,street gang
311,417,corruption
311,818,based on novel or book
311,947,prohibition era
311,3149,gangster
311,625,sadistic
311,975,money laundering
311,1632,opium
311,6220,mafia boss
311,9826,murder
311,10937,memory
311,11211,jewish american
311,13006,torture
311,158967,brooklyn bridge
311,160246,childhood friends
311,164246,nostalgic
311,202371,aggressive
311,207876,1920s
311,208992,1960s
311,214548,1930s
378064,6270,high school
378064,6054,friendship
378064,236,suicide
378064,1252,suicide attempt
378064,1643,deaf
378064,6733,bullying
378064,10683,coming of age
378064,10873,school
378064,13141,based on manga
378064,161919,adult animation
378064,187056,woman director
378064,188953,sign languages
378064,207826,shounen
378064,210024,anime
378064,232877,social anxiety
378064,235790,japanese high school
378064,268784,japanese school
378064,321464,intense
378064,325775,awestruck
423,6029,concert
423,2652,nazi
423,836,resistance
423,2435,warsaw ghetto
423,2436,polish resistance
423,2156,homeland
423,1739,holocaust (shoah)
423,1899,hunger
423,1956,world war ii
423,1968,prisoner of war
423,2394,ghetto
423,2428,deportation
423,2433,jew persecution
423,2434,liberation
423,5565,biography
423,9672,based on true story
423,10349,survival
423,14641,based on memoir or autobiography
423,14743,pianist
423,21747,poland
423,156924,tearjerker
423,200918,angry
423,239797,complex
423,325786,compassionate
423,339245,fome
423,364649,segunda guerra mundial
244786,242,new york city
244786,1416,jazz
244786,4048,musician
244786,1523,obsession
244786,2176,music teacher
244786,1640,conservatory
244786,2696,drums
244786,33896,montage
244786,164657,perfectionist
244786,168196,perfection
244786,170418,public humiliation
244786,176095,jazz band
244786,200918,angry
244786,202371,aggressive
244786,206298,young adult
244786,207739,music school
244786,212404,verbal abuse
244786,236377,emotional abuse
244786,251667,anxious
244786,268132,based on short film
244786,309029,psychological drama
244786,311315,dramatic
244786,314730,suspenseful
244786,325780,callous
244786,325842,powerful
244786,336502,drummer
724089,818,based on novel or book
770156,6150,faith
770156,6057,peace
770156,3071,prince
770156,198500,sickness
770156,207317,christmas
770156,230097,jesus christ
770156,253695,christian film
770156,273060,christian faith
770156,365525,grief & loss
12493,2072,chauffeur
12493,6149,police
12493,1336,ransom
12493,554,manager
12493,1930,kidnapping
12493,1936,blackmail
12493,2671,heroin
12493,9807,film noir
12493,12999,black and white
12493,54612,shoe
12493,157241,criminal investigation
12493,180533,japanese noir
12493,251667,anxious
12493,256432,yokohama
12493,296479,shōwa era (1926-89)
12493,309487,sequestro
12493,321464,intense
12493,325773,audacious
12493,325790,cruel
12493,327574,japanese society
274,818,based on novel or book
274,1930,kidnapping
274,6259,psychopath
274,1812,fbi
274,2878,scientific study
274,9826,murder
274,10714,serial killer
274,12565,psychological thriller
274,14707,brutality
274,14895,cannibal
274,15106,psychiatrist
274,156176,moth
274,160977,virginia
274,207268,neo-noir
274,243026,twisted
274,247372,skinning
274,309487,sequestro
274,312365,past history
274,328708,psychological profiling
274,357973,assassino em série
567,428,nurse
567,1533,isolation
567,1003,photographer
567,2619,suspicion of murder
567,2564,wheelchair
567,5490,girlfriend
567,10332,salesman
567,10226,neighbor
567,12570,whodunit
567,15208,biting
567,160967,convalescence
567,178649,voyeurism
567,180340,voyeur
567,222665,missing wife
567,236909,homebound
567,239376,psychotic obsessions
567,243509,suspicious behavior
567,290670,huis clos
567,299886,fotógrafo
567,352727,suspense mystery
567,367100,cadeira de rodas
1058694,5616,usa–mexico border
1058694,155500,border town
1058694,193547,teachers and students
1218925,802,regret
1218925,1721,fight
1218925,1284,identity
1218925,6152,supernatural
1218925,2803,affectation
1218925,2887,manipulation
1218925,3271,secret organization
1218925,10292,gore
1218925,9663,sequel
1218925,9957,loneliness
1218925,12394,chainsaw
1218925,13141,based on manga
1218925,15001,demon
1218925,161919,adult animation
1218925,186956,tragic romance
1218925,207826,shounen
1218925,210024,anime
1218925,298549,urban fantasy
1218925,325854,tragic
73,378,prison
73,376,neo-nazism
73,570,rape
73,379,skinhead
73,380,sibling relationship
73,11105,swastika
73,2652,nazi
73,5301,brother
73,1755,fascism
73,10614,tragedy
73,9890,jail
73,10873,school
73,12670,"los angeles, california"
73,18035,family
73,160910,xenophobia
73,165583,interracial friendship
73,191726,nazism
73,312898,violence
73,323114,crime
73,325811,excited
73,325842,powerful
128,6054,friendship
128,2763,human vs nature
128,1994,wolf
128,1721,fight
128,5276,wild boar
128,5277,territory
128,3341,leprosy
128,5650,feral child
128,11181,decapitation
128,11004,rural area
128,12995,historical fiction
128,13153,spirit
128,15001,demon
128,18330,nature
128,156388,environmentalism
128,161919,adult animation
128,180549,deforestation
128,210024,anime
128,243267,industrialization
128,293198,fantasy
128,322942,adventure
105,391,flying car
105,4776,race against time
105,389,clock tower
105,830,car race
105,952,lightning
105,953,guitar
105,1436,inventor
105,1743,journey in the past
105,3338,invention
105,4379,time travel
105,6733,bullying
105,10125,mad scientist
105,9673,love
105,11860,fish out of water
105,13015,terrorism
105,18425,teenage love
105,40850,destiny
105,163070,burlesque
105,186189,hidden identity
105,206720,teenage life
105,206736,changing the past or future
105,208611,1950s
105,320420,hilarious
105,325778,bold
105,325811,excited
3782,3737,dying and death
3782,233,japan
3782,211,bureaucracy
3782,965,age difference
3782,6049,praise
3782,1438,office
3782,1759,night life
3782,2875,sense of life
3782,5500,playground
3782,6953,obsequies
3782,6954,swing
3782,9957,loneliness
3782,11923,office politics
3782,12999,black and white
3782,14522,co-workers relationship
3782,34262,infatuation
3782,156112,wake
3782,177755,public works
3782,208997,bureaucrat
3782,217992,thoughts of retirement
3782,223019,terminal cancer
3782,237795,city park
3782,244133,civil servant
3782,297223,monotonous life
3782,319176,accomplishments
3782,319179,office gossip
3782,323809,depressing
3782,357975,burocracia
3782,357976,terceira idade
372754,6270,high school
372754,5955,boys' choir
372754,10683,coming of age
372754,9914,slice of life
372754,13141,based on manga
372754,190116,school life
