movie_id,review_id,author,rating,content,created_at,updated_at
975335,6935702e24d23e5bdcd1fdcf,Call Me Dunham,8.0,"The real definition of every frame being a painting, it’s truly that beautiful.

Magellan is one of the best historical biopic films I’ve ever seen. Shot entirely with static frames, minimal scoring, calm and quiet vibes, and cinematography that’s beautifully serene and soothing to look at. Lav Diaz also boldly portrays the dark side of colonialism and the deceit of European explorers in the past even though, as far as I know (CMIIW), the film is supported by institutions from Portugal and Spain and he conveys all of that with extraordinary beauty.

This film isn’t just about recounting the past, but serves as a reminder, showing us how European explorers once tortured, colonized, plundered, and pitted Southeast Asian nations against one another. With this film, we are given a silent witness to how cruelty and human greed can destroy norms and morality.",2025-12-07T12:16:46.289Z,2025-12-07T12:16:46.309Z
975335,6972d9e7f57d66642c942745,Louay Jabry,1.0,"I have never assigned a rating of 1/10 to any film until this one. For all those that have been taken by the cinematography, you have been taken for a ride. The use of a 4:3 ratio, dark, smudgy static wide shot series of 2-4 minutes takes, minimal dialog and acting does not make a great film, especially when it is slow for no reason and lasts almost 3 hours. You couldn't even see the main protagonist's face for the first 70 minutes. The net result is a ludicrous film masquerading as art, a talentless, lazy imitation of Werner Herzog's Aguirre, the Wrath of God.",2026-01-23T02:16:07.233Z,2026-01-24T00:12:22.297Z
1107216,68f1283dbe57a5e8d4389f60,CinemaSerf,6.0,"“Falcon” is a wily little raccoon that serves a community of stray animals a bit like Robin Hood. He scavenges what he can and distributes it to the hungry, all of whom are eagerly awaiting his grand plan to provide them with a sumptuous Christmas lunch. For that, he is working with badger “Hans” on plans to relieve an high-speed train of most of the contents of it’s buffet car! Having nimbly tapped into it’s security systems, though, “Falcon” discovers that he has been betrayed and that it is going to be down to him, a collection of largely pampered pets and a police dog “Rex” to put things right before a catastrophe occurs. The plot is a familiar variation on a well-used theme, but there are plenty of adventures to be had as he has to galvanise his new team which includes a rather cowardly hound, a goldfish in it’s hermetically sealed bowl and a tortoise that doubles up as a bouncing weapon on more than one occasion as they have to work their way along this train to reach the cabin. The animation is nicely detailed and imaginatively presented and the narrative also takes a fun poke at the banality of local television - and it’s self-obsessed onscreen “talent” too as they sensationalise events to enhance both ratings and career prospects. It features the usual elements of teamwork, inter-reliance and there’s even an hint of a romance (though quite how that could ever pan out is anyone’s guess) and it passes an hour and forty minutes effortlessly.",2025-10-16T17:15:41.003Z,2025-10-16T17:18:19.503Z
999075,69581880b460c4b4eed7b376,Brent Marchant,5.0,"Fewer moviegoing experiences are more exasperating than comedies (or comedy-dramas) that try too hard but invariably fall flat. These insipid, allegedly zany offerings try viewer patience with their listless narratives, lack of substance and even greater absence of laughs. But, unfortunately, that’s precisely what dooms this second feature outing from writer-director-producer Shih-Ching Tsou. The film follows the lives of a single mother, Shu-Fen (Janel Tsai), and her two daughters, I-Ann (Shih-Yuan Ma) and I-Jing (Nina Ye), who relocate (from where it’s never made especially clear) to Taipei (where they already seem to have a surprisingly established support network) to open a street food eatery in a stall at a popular city night market. Together and separately, they struggle to adapt to their new circumstances with supposedly funny, touching and occasionally dramatic outcomes. However, the follow-through on fulfilling these objectives is weak at best, most likely attributable to a narrative that tries to incorporate far too many story threads, most of which are severely underdeveloped. The result is a picture that comes across like a strung-together collection of episodes hoping to combine to make for a cohesive story, an effort that yields an epic failure, to be sure. Even the premise providing the film with its title – the adventures of a young, left-handed girl – is woefully thin, not much to build upon in drumming up a viable and engaging story. The fault here lies with an anemic script co-authored by the filmmaker and her frequent collaborator, writer-director Sean Baker, who captured four Oscars for his 2024 release “Anora,” including honors for best original screenplay, a proficiency that clearly hasn’t transferred over in this release (not that it was even readily present in its predecessor for that matter). Except for one segment near the film’s end, “Left-Handed Girl” largely lacks the edge found in many of Baker’s previous works, frequently soft-pedaling its material here to the point of almost becoming innocuous, playing like a namby-pamby family comedy with a few risqué bits thrown in to entertain the adults in the audience. What’s most annoying, though, is the performance by relative newcomer Ye, who constantly mugs for the camera and whose saccharin-encrusted performance becomes increasingly cloying with each passing frame. Yet, despite the many foregoing issues, the film has nevertheless amassed considerable recognition thus far, including two Critics Choice Award nominations, a nomination and win at the 2025 Cannes Film Festival, and a designation as one of 2025’s Top International Films by the National Board of Review, among numerous additional honors by critics’ organizations and other film festivals. Perhaps I’m missing something here, but I honestly don’t understand the hype and support this production has garnered. I expect more out of offerings like this and from the parties involved in this project. In this case, I guess that can be chalked up to more than just the girl being left-handed.",2026-01-02T19:12:00.814Z,2026-01-02T19:12:00.835Z
24021,589c4250c3a3686ef9003183,ohlalipop,,"I'm a fan of Twilight. I have not read the book so I'm not really sure what happens. I didn't like New Moon that much. So I wasn't really that excited about watching this movie. I guess, I can say, I went with the flow. I wanted to be one of those people who have seen this movie. It was a holiday because of the President's inauguration. So we went to Podium because I know there will be more people in bigger theaters. Many showtimes were sold out already. So we decided to buy tickets for the last full show. We stayed and played with Toby the whole after noon and after dropping off Edward, straight to Podium.


This movie was much better than New Moon. There's more action and the romance between Jacob and Bella are deeper now. More screen time for the Cullen family. The music is better than New Moon having some songs that are more alike than Twilight. I didn't like the makeup. It was not consistent and Bella's hair was the worst. 


My rate for this movie is B-. It was nice but nothing beats Twilight still.",2017-02-09T10:20:00.365Z,2021-06-23T15:57:53.600Z
1078581,6969292b599f190718e7127f,CinemaSerf,6.0,"Three lads had a go at playing Naseem Hamed in this drama, and for me it was the twelve year old version (Ali Saleh) who just pipped his seven year old version (Ghaith Saleh) to the title of best of the three. That meant that the adult version, Amir El-Masry didn’t really shine for me as this hugely charismatic man. And charismatic he certainly is - I had lunch with him and Frank Warren in Knightsbridge once and it was great fun! Anyway, I name-drop. The Hamed family were growing up in a Sheffield that wasn’t the easiest place for people of colour and their shopkeeping mother was aware that Brendan Ingle (Pierce Brosnan) ran a boxing gym nearby. She convinces him to let them learn a little bit of self defence, and in return for some shockingly tone-deaf singing he agrees. The youngest, Naseem, isn’t daft enough to sing though - he just demonstrates the kind of footwork hitherto reserved for Michael Jackson and his trainer thinks he spots something special. Weighing in at just over seven stones, he gets his first fight and this follows his subsequent career through to his meeting with legendary promoter Warren (Toby Stephens) and then onto the “Garden” before the wheels began to come of the Ingle/Hamed wagon. Now the fact that both of Ingle’s sons and Naz himself have been engaged in the publicity for this film suggests that there is a bit of truth to this turn of events, but I just couldn’t take to El-Masry’s characterisation. The kids oozed a confidence and brass-neck that I found really quite engagingly plausible and cheeky. By the time we get to adulthood, too much of the story has been skipped and though there is some well-shot fight footage I just felt he didn’t exude the supreme arrogance of a man who knew how to goad, to provoke and to entertain. Brosnan does a little better at portraying a man who saw boxing as an apprenticeship for life outside and not just inside the ring, and he gels well with the younger Naseem’s, but again the story of their parting is too hastily arrived at and so I never felt that there was much substance to the almost paternal relationship between himself and El-Masry’ persona. It also misses out on explaining to any in the audience who don’t know who he is, just how much of an household name Hamed became. Of how much of a role model he became for working class kids up and down the UK and just how his flamboyance broke a mould in British boxing that took it into the realms of multi-million dollar light-entertainment. It is worth a watch, but I found it all just a little too superficial.",2026-01-15T17:51:39.332Z,2026-01-15T17:55:29.707Z
1086260,68fd5225f5295e9dfa2aa4c9,MovieGuys,6.0,"""The Astronaut"" is a somewhat predictable but nonetheless entertaining, sci fi, horror thriller.

Its our personal perception of reality and threat that this film subverts and finally turns on its head, that makes it work. What we think of as familiar and alien, as safe and unsafe, are not what they appear to be. 

Its these core concepts that this film plays with, developing a story that's creepy, atmospheric and psychologically unsettling. 

On the downside, for veteran viewers, the story may be a little predictable. I'd worked out what was happening about two thirds of the way through. That said, newcomers, with a fresh set of eyes, may still enjoy the final ""reveal"". 

In summary, whilst not overly original what ""The Astronaut"" offers up is a sense of displaced reality,  and threat, that's quite compelling. Worth a look.",2025-10-25T22:41:41.911Z,2025-10-26T06:57:56.247Z
9392,690da70455b34f734fa0baef,CinemaSerf,7.0,"A group of six friends are heading off on one of those subterranean caving expeditions that just make me crave wide open spaces. The thing is, though, that one of their number takes them to somewhere hitherto unexplored - without telling them - and so once they start to squeeze their bodies and their kit into these unforgiving spaces, they have no idea where they are going nor what to expect. Not long into their expedition, they encounter some cave paintings and signs that perhaps someone had been there before after all, but instead of turning tail and getting back to the surface they press on to encounter something(s) altogether unexpected, gruesome and hungry. Now maybe one day, someone will make a group disaster thriller that presents us with characters about whom we might actually care, but this is certainly not one of them. The group have their standard mix of baggage, dysfunctional relationships, grudges and mistrust but given little effort is made to develop their characterisations we can just sit back and watch some eerily crafted photography, seriously effective acoustics and some inspired use of light and darkness that expose the vulnerabilities of human beings when not aground, up on two legs, with all five senses working in our favour rather than contributing to an increasing degree of panic amidst this more and more hysterical band of women. I wouldn’t say that any of the actors really stand out here, it could be anyone donning the high-vis jackets and carrying a rope. Indeed the personalities here are largely irrelevant to a truly claustrophobically effective story of what lurks beneath and how unwelcoming it can be to those who stray. Will any of them make it back to the daylight? Well, I hope not!",2025-11-07T08:00:04.767Z,2025-11-07T08:03:56.005Z
11220,65ba479746e75f0183bd88f6,BornKnight,9.0,"The complimentary movie to Chungking Express (1994), this is a neo-noir thriller that was shooted as a different movie because of the length of the total movie and differences between the two.

As in the first this one also tells two stories: of a hitman (Leon Lai Ming) that wants to detach from his activities and his partner, a woman that cleans his apartment while he is out, and have a secret love for him, while he meets another girl nicknamed blondie. 

The second one is from a ex-convict escaped from prison, Ho Chi-mo (Takeshi Kaneshiro) that is mute and works and lives with his father, also breaking into other works at night to sell their goods and services (here we have a meet with the Chungking Express with the first movie) and keeps finding another girl Charlie that lost his girlfriend for blondie), aside from a sequence that he meets another character from the first story in the end.

While having its themes along with Chungking, it differentiates from he first one by the use of cinematographer Christopher Doyle shooting mainly at night and using extreme wide-angle lenses, keeping the camera as close to the talents as possible to give a detached effect from the world around them, giving an wide-angle distortion of images creates an effect of distance-in-proximity, conveying the characters' solitude. 

The visuals are frantic, out-of-focus, and neon-lit. The camera also follows the characters and segments of B&W and heldcam camera also are used.

Another difference is the use of voice overs (as in thoughts) in the place of dialogues and pop songs this time mainly Cantonese versions of many musics, some of them also being ocidental (like the instrumental ""Speak My Language"" by American avant-garde artist Laurie Anderson and  Flying Pickets version of ""Only You"" by member Vince Clarke, while he was still with Depeche Mode).

To me a score of 8,7 out of 10,0 / A along side with the previous one a must to watch movie of an bygone era before the delivery of the city back to China in 97.",2024-01-31T13:13:59.528Z,2024-01-31T13:13:59.614Z
1119449,69a487651c60a3bc3c187d22,CinemaSerf,7.0,"In best Christopher Lloyd style, a man arrives in a busy diner claiming to be from the future. He (Sam Rockwell) also claims that this is the umpteenth time he has been to the place, at the same time, trying to recruit some of the diners to join him on a quest to thwart the ultimate takeover of society by an AI whizzkid. Of course they think he’s a few bricks short of a load, but when he reveals his detonator a few take notice. He already knows whom he wants, and whom he doesn’t and so armed with a reluctant band of “volunteers” and, for the first time, “Susan” (Juno Temple) off they set on a series of adventures that must keep them out of the reaches of the police and get them into the home of the young boy. Rockwell leads this entertainingly, if at times a little over-exuberantly, and he gels well with a Temple who wouldn’t have looked out of place atop a wedding cake. As their quest takes more shape, so does the message it makes no bones about delivering, and for any still sceptical about the manner in which mankind is sleepwalking into an artificially crafted, managed and controlled existence, this serves as a sharply written and potently acerbic critique on just how easy we might be manipulated in the future by the input of one innocent and fully functional young brain and machines that can thereafter write their own rules - for themselves and for us, too. A final plaudit has to go to the unnervingly menacing Artie Wilkinson-Hunt whose sparing contribution at the denouement gives the butter-wouldn’t-melt look on his face a distinctly unpleasant aftertaste. It is a bit long, and occasionally it does lose it’s way as we whittle down the characters, video-game style, but it’s an innovative story that ought to ring alarm bells.",2026-03-01T18:37:25.180Z,2026-03-01T18:37:25.291Z
1140498,68f0d570b43c43f55ac77bd2,Manuel São Bento,9.0,"FULL SPOILER-FREE REVIEW @ https://fandomwire.com/is-this-thing-on-review/

""Is This Thing On? is the unexpected festival gem that demonstrates Bradley Cooper's masterful control over the form and heart of the story.

It's a film that surprises with its authenticity, balancing raw humor with sincere pain thanks to the brilliant performances of Will Arnett and Laura Dern. Visually enriched by the intimate cinematography of Matthew Libatique, the movie teaches us that art can be our most honest cry.

A warm, essential reminder that it's never too late to grab the microphone and start telling our own story, transforming crisis into catharsis.""

Rating: A",2025-10-16T11:22:24.284Z,2025-10-16T11:22:24.369Z
1140498,694611f9a3218202cc811992,Brent Marchant,9.0,"When did marriage vows incorporate the promise of living an inviolable life of happily ever after? It often feels like many of those who enter into such a contract believe that there’s supposed to be an inherent entitlement to perpetual wedded bliss, but, as they often discover, that proves not to be the case. So then what? Where do couples who’ve hit rough patches go from there? For most, it’s often separation and/or divorce, but is that really the most effective solution? As this latest offering from writer-actor-director Bradley Cooper illustrates, the trouble may lie with considerations other than a husband and wife’s compatibility – and if that issue proves not to be at fault, continued happiness might ensue, and no need for a parting of the ways may be required. Having been married for 20 years, Alex Novak (Will Arnett) and his wife, Tess (Laura Dern), have found their marriage faltering, but they don’t seem particularly hostile toward one another. Still, they decide to separate and begin investigating divorce. However, why would they go this route if they don’t feel contempt for one another or a lack of chemistry between them, especially given the complex logistics involved in expenses, setting up two households and figuring out how to share custody of their two sons (Blake Kane, Calvin Knegten). Perhaps their difficulty rests more with a lack of personal fulfillment in their individual lives than in the nature of their relationship. And having some time apart may be just the ticket to learning this and finding a way to restore the missing individual satisfaction that has made each of them feel unfulfilled (and thereby affecting the character of their marriage). For Tess, this means exploring the possibility of getting into coaching women’s volleyball, a sport she once excelled at herself. And, for Alex, it involves an impromptu stab at stand-up comedy at a New York open mic night, a lark that ends up proving to be a talent he never knew he possessed and that gives him enjoyment, recognition and an informal but viable form of therapy that helps him get his life back on track. Their respective endeavors change the way they see themselves and their relationship. But, since they’ve publicly proclaimed their intention to part company, what do they do now that they’ve discovered that their marriage may not be the problem after all? Do they keep up the pretense of separation, or do they bite the bullet and announce that initiating divorce proceedings was a mistake? In that regard, then, the film’s title thus becomes an ironic double entendre, one that characterizes the resurgent on-again/off-again nature of their relationship, in addition to a common face-saving observation comedians make about the alleged malfunctioning of their on-stage microphones when a routine appears to be heading south. “Is This Thing On?” provides viewers with not only an intriguing look at the world of stand-up, but also how an impulsive venture might unwittingly help to transform an unsatisfying life into something richly rewarding at a time when such a change is least expected. Its therapeutic nature, coming at a seemingly inopportune time, reveals much that had long been hidden, breathing new life into an undertaking that was nearly (and erroneously) written off for good. And it accomplishes this with a frankness and honesty rarely seen in movies about relationships, both with a partner and with oneself. This is largely made possible by the superb performances of Arnett, who shows off acting chops many of us probably never knew he possessed, and Dern, who turns in yet another signature portrayal, continuing to illustrate the tremendous range she possesses as an actress. It’s been disappointing to see this release shut out of awards season consideration thus far, but here’s hoping that turns around in the remaining competitions. And, from where I stand, that’s no laughing matter.",2025-12-20T03:03:21.720Z,2025-12-20T03:03:21.747Z
1140498,69889c5faea1d7cc672ceb15,CinemaSerf,6.0,"“Alex” (Will Arnett) is watching his life unravel. In his mid-forties, his marriage to “Tess” (Laura Dern) is heading to the divorce court and he’s generally feeling unfulfilled. He heads to a bar for a drink but balks at the $15 entrance fee. That’s to cover the costs of some folks doing stand-up, but is waived if he does ten minutes himself. Might as well, he thinks, so he takes to the stage and nervously begins to entertain the punters - many of whom are circuit regulars or aspiring comics, themselves. He doesn’t think he’s funny, nor does anyone else, but it is soon a regular vent for his spleen. When his estranged wife is out on a date one evening, they end up in the very club where “Alex” is doing his own far more visceral routine about his faltering marriage and needless to say she’s less that impressed at being the butt of his critique. Thing is, though, might those very routines encourage these two to begin to look at each other with fresh, more honest and critical, eyes? That’s the gist - a conflicted journey towards self-awareness for both of them, and I’m afraid it left me uninspired. I had hoped that the comedy might have lifted it more entertainingly from the soap suds, but I’ve never been a fan of victim humour - either from the perspective of the comedian or the subject, and what’s more it made me feel distinctly uncomfortable to hear people laughing at his lame scripts that weren’t remotely funny, but designed to exploit the cracks in his marriage in something of a selfishly cathartic fashion. Arnett and Dern both acquit themselves fine, but look below the surface of this and it’s same old, same old martial discord on a big screen - only exhibited in a pub basement.",2026-02-08T14:23:27.564Z,2026-02-08T14:23:27.661Z
1333100,67c417db8ac38c7b854e1f50,CinemaSerf,6.0,"With the disillusioned “Eren” controlling the marauding “Titans” trampling everything in their path underfoot, it looks like an impossible task for the folks of “Marley” to thwart this “rumbling”. Maybe, though, “Armin” and “Mikasa” can find a way to thwart him by combining their skills and forcing mankind to reconcile their different factions and join forces too? It’s a conclusion to a series but stands alone well enough for you not to have followed that as this vivid, if not exactly detailed, animation takes us on a story of treachery, loyalty, and even a degree of light psychological horror as the android-looking critters  threaten to obliterate humanity, like lemmings, over the edge of a cliff. In many ways it also serves as a tidying up exercise removing some established characters, sometimes quite emotionally, as the denouement embodies the values of teamwork and resilience whilst impressing us with some acrobatics and quirks along the way. It would certainly help if you’d seen the rest of the series, but the studios are getting much better at packaging these cinema releases to make sense on their own without detailed previous knowledge of the characters, and this action drama does just about enough even if it is very long for what it is, and there is a great deal of padding.",2025-03-02T08:33:31.606Z,2025-03-02T08:33:31.706Z
13494,68a7a8c243a65f8c62697a7e,MovieGuys,6.0,"""Red Sonja"" is an unpolished,  sword and sorcery, romp. 

There's a discernible lack of care and polish, in this production. Its by no means in in the same class as earlier cinematic iterations, such as the film from 1985.

The story is both predictable and underwhelming. Unsurprisingly, characterisations fare little better, being of the decidedly card board cut out, variety. Fight scenes, which populate much of this flick, feel like something thrown together, by a well funded group of fantasy larpers. 

Oddly enough, a portion of the acting is actually quite worthwhile, especially the villain of the piece played by the talented Robert Sheehan but really, that's about it. 

In summary, a basic sword and sorcery tale,that's mildly watchable but lacking in many respects. I personally feel the film from 1985, is vastly superior. Take a look at both and see if you don't agree with me.",2025-08-21T23:16:18.558Z,2025-08-21T23:18:05.353Z
1299655,692b279eb9feba8130b8f1bc,CinemaSerf,7.0,"If this doesn’t get Ethan Hawke some statuettes this coming winter, then I don’t know what will. He is on great form delivering a pithy series of monologues as if he really were the renowned lyricist Larry Hart. Most of this is told by way of his chat with his favourite barman “Eddie” (Bobby Cannavale) whilst he is waiting for the after show party for “Oklahoma!” to begin. He had famously worked with Richard Rodgers (Andrew Scott) for many a year, but this latter man had become tired of his booze-driven histrionics and so teamed up with Oscar Hammerstein II (Simon Delaney) for this latest offering. Now right from the start, I rather liked the enigmatic and flawed Hart. Not least because his critique on “Oklahoma!” is perfectly summed up by his description of an elephant marauding the corn fields of the USA getting poked in the eye by an ear. Just in case we do need some reminding of his previous successes, “Knuckles” (Jonah Lees), gently serenades us with some piano accompaniment as a few additional conversations with the likes of acclaimed writer EB White (Patrick Kennedy), his ambitious muse “Elizabeth” (Margaret Qualley) and, of course, with his erstwhile partner play out with varying degrees of honesty and/or self pity. I actually felt that though doubtless with just cause, it was Scott’s subtle yet devastatingly brutal effort as Rodgers that ensured that he actually came across as a rather unfeeling and ungrateful character as we all see the obvious despair on the face of an Hart who is struggling to deal with his isolation and his lack of relevance. How the mighty are falling. The dialogue is sharp and witty and the whole production shines quite a light on what it is to become yesterday’s man. There are allusions to his sexuality, but these are wrapped in a more sexually confused depiction of a man who felt that he could find beauty in man or woman, and again that ambiguity is well crafted by an Hawke who manages to combine our feelings of sympathy for his character with those of irritation. In many ways this looks like a cinema presentation of a theatrical enterprise, and is delivered in segments that could easily have been lifted directly from the stage, but in this case that structured form of scene-based storytelling seems all the more apposite and I really quite enjoyed this.",2025-11-29T17:04:30.148Z,2025-11-29T17:21:04.146Z
1299655,69305a206dadd77e0b7891ec,Brent Marchant,7.0,"Lyricist Lorenz “Larry” Hart (1895-1943) may not be a household name to many, but his voluminous catalog of works written with composer Richard Rodgers (1902-1979) – a bona fide compendium of American musical standards – reads like a laundry list of this country’s most beloved favorites, including “The Lady is a Tramp,” “Bewitched, Bothered and Bewildered,” “My Funny Valentine,” “Isn’t It Romantic?” and, of course, the pair’s biggest sensation, “Blue Moon.” But, for all of Hart’s artistic successes, he led a turbulent professional life and a lonely, largely unhappy personal life, perhaps best exemplified by the events of March 31, 1943: opening night of the musical Oklahoma!, the smash hit collaboration of Rodgers and his new lyricist partner, Oscar Hammerstein II (1895-1960). Rodgers teamed up with his new colleague after Hart, a hopeless alcoholic, became too unreliable to work with. This change represented a devastating blow to the prolific lyricist, especially when the new duo’s musical was showered with rave reviews, the revelation of which Hart witnessed firsthand at the opening night party for the show, held at New York’s legendary Sardi’s restaurant. The foregoing events thus provide the foundation for director Richard Linklater’s latest offering, a re-creation of that evening’s tension-filled festivities in which a hapless and sometimes-hysterical Hart (Ethan Hawke) is buried under a pile of deflating professional disappointments, including emotionally intense exchanges with Rodgers (Andrew Scott) and a genial but largely unsuspecting Hammerstein (Simon Delaney). But, if that weren’t enough, Hart suffers personal setbacks, too, particularly in his efforts to win the affections of 20-year-old Yale co-ed Elizabeth Weiland (Margaret Qualley), a platonic friend whom the 47-year-old would-be suitor hopes will accept his sincere (albeit overzealous) romantic advances. (According to the film’s production notes, it’s not clear if Larry and Elizabeth actually met at this event, but the screenplay postulates what might have transpired if they had. And, even if they did, wooing her would have probably been a tall order for a “bachelor” widely believed to be closeted gay man, one of New York society’s biggest open secrets.) Through all of these ordeals, Hart struggles mightily to maintain his composure with an endless stream of shots, all the while pouring out his feelings to his friend and Sardi’s bartender Eddie (Bobby Cannavale), author and fellow restaurant patron E.B. “Andy” White (Patrick Kennedy), and barroom pianist Morty Rifkin (Jonah Lees). In telling this multilayered story, the dialogues among this cast of colorful cohorts cover a wide range of subjects and are tinged with an array of moods from bawdy to heartfelt to hilarious to cringeworthy, a true rollercoaster ride of emotions. However, what really brings this material to life is the depth of feeling exhibited by the gifted ensemble, especially Hawke, who handily delivers the best performance of his career, as well as fine turns by Qualley, Cannavale and Scott. And, even though the film is essentially shot on one set, the exquisite production design, with its re-creation of the legendary New York nightspot, keeps the picture fresh without ever appearing the least bit stagey. Of course, a movie about a musician wouldn’t be complete without a fitting score, as is the case here with its excellent repertoire of works featuring the likes of Jerome Kern, George Gershwin, Irving Berlin, and, naturally, Rodgers & Hart. Admittedly, as the film plays out, some might see the narrative as somewhat repetitive and perhaps even exhausting to watch, contentions that arguably have some merit. Some have also criticized some of the picture’s open exchanges about homosexuality, something that likely wouldn’t have occurred in 1943, a time when same-sex acts were still criminal offenses that most closeted individuals wouldn’t have dared bring up in public. Nevertheless, “Blue Moon” is otherwise an absorbing tale, a tragedy in the truest sense of the word set against a prototypically American backdrop. It’s truly sad that someone who gave us so much also had to endure so much pain, even if some of it was self-inflicted. Indeed, under circumstances like these, then, it should come as no surprise that the moon in a setting as sad as this would be any color other than blue.",2025-12-03T15:41:20.707Z,2025-12-03T15:41:20.736Z
508883,653b7724bc2cb3012c3074d6,Manuel São Bento,6.0,"MORE SPOILER-FREE MINI-REVIEWS @ https://www.msbreviews.com/movie-reviews/mini-reviews-2023-edition

THE BOY AND THE HERON is a visually captivating film that struggles to balance all of its storylines and themes. Technically, no faults. The visuals are nothing short of breathtaking, with each shot meticulously detailed and rich in storytelling. The animation is a true work of art, drawing viewers into a world of wonder and magic. The sound design and score complement the visuals beautifully, enhancing the overall viewing experience. And finally, the film retains the typical Ghibli humor that fans have come to love, sprinkling lighthearted moments throughout the narrative.

However, Hayao Miyazaki succumbs to his ambition. The filmmaker tries to incorporate too many ideas, resulting in a somewhat confusing, messy narrative, particularly in the transitions between different characters, locations, and story arcs. THE BOY AND THE HERON stumbles in its attempt to juggle multiple ideas, but overall, it still manages to deliver a delightful, enchanting experience for fans of the studio's work.

Rating: B-",2023-10-27T08:39:00.090Z,2023-10-27T08:39:00.219Z
508883,65900c2564f71666a28e926c,CinemaSerf,7.0,"Maybe it's sacrilegious to say, but I didn't love this latest from the marvellously imaginative mind of Hayao Miyazaki. It follows the adventures of ""Mahito"" who arrives at the home of his factory-owning father amidst WWII. We appreciate quickly that his mother has died and that he is to have a new, expectant, mother in ""Natsuko"". When she mysteriously disappears and ""Mahito"" finds his presence ""requested"" by an enigmatic and beautiful grey heron, he strays into an old abandoned tower on his family estate and is soon embroiled in a world inhabited by people who are alive and, well, not! It seems the heron is not quite what it seemed, either, as he must explore rooms within rooms and endless doors that open into new scenarios. Pursued by giant pelicans, how can ""Mahito"" find his stepmother and return safely to their home? Luckily, along the way, he encounters the benevolently spiritual ""Kiriko"" as he finds himself the subject of some clever manipulation between the outwardly benign ""Grand Uncle"" who draws the power of life from a giant sacred stone he wishes to leave in the custody of our young explorer and the ambitious ""Pelican King"". You simply cannot fail to admire the vivid imagination of Miyazaki - the ideas and apparent randomness of the threads that gradually come together is hard enough to follow sometimes even when you have seen the denouement, and that's what makes these intricately drawn and characterised stories usually more intriguing and enjoying. Somehow, though, this was just a little too unstructured and meandering for my little brain. I've seen it twice now and maybe I just didn't engage with ""Mahito"" in the way I did with ""Howl"", ""Totoro"" or 'Chihiro"" or, indeed, with the story. It's still a glorious watch on a big screen and is certainly well worth watching. Just not sure it is in his top five, though!",2023-12-30T12:25:09.621Z,2023-12-30T12:25:09.725Z
508883,66849e2107d1e8548e776384,Chandler Danier,8.0,"Good little adventure for this young man who... has a bit of a strange situation with his dad. What a crazy bugger his dad is and what kind of family dynamic is going on? Is the younger sister pregnant with the dad's kid? Maybe it's cultural and I'm not sure why the old man changes intention so quickly or what the bird motivations are. Perhaps will read a book about it one day.

It's fun. There's cool animation. I like to watch these in Japanese with subs but I went back to listen to the English track for certain scenes. Dafoe kills it as the dying stork.",2024-07-03T00:41:05.847Z,2024-07-03T00:41:05.952Z
991,63b2d839875d1a008202b3d8,CinemaSerf,6.0,"Very much a vehicle for David Bowie, this is otherwise a rather derivative and unimaginative story of an alien (""Newton"") who arrives on Earth, naked and penniless. He is tasked with trying to find a way to save his own doomed planet, but quickly discovers that he has skills! He can make money, and money buys nice things; it buys nice sex; it gives him power... All of these pleasures distract him from the purpose of his visit. Can he refocus? Well his infatuation with ""Mary-Lou"" (Candy Clark) isn't helping, nor are those around him - ""Bryce"" (Rip Torn) amongst them - with their own rather parasitic agendas, and his own character undergoes quite a few transformations as his exposure to the Earth and all of it's frequently conflicting moralities presents him with quite a few challenges. To be perfectly honest, I was rather bored with this. It offers us a smorgasbord of humanity with little context or character depth. Bowie is attractive to look at - sometimes - but really isn't much of an actor and at over 2¼ hours long, the plot had little option but to recycle itself - in various thinly disguised guises - just once too often for me. Stomu Yamashta's score is heavy overused, I thought, and by the end I really wasn't so very bothered whether or not he succeeded. As an observation of 1970s priorities, aspirations and excesses, it is quite illustrative I suppose, but as a film to see on a big screen it is really nothing at all to write home about, sorry.",2023-01-02T13:12:25.080Z,2023-01-02T13:12:25.187Z
